cod_mun;ESPACIAL_CLUSTER;ESPACIAL_P_VALUE;ESPACIAL_CLU_OBS;ESPACIAL_CLU_EXP;ESPACIAL_CLU_ODE;ESPACIAL_CLU_RR;ESPACIAL_CLU_POP;ESPACIAL_LOC_OBS;ESPACIAL_LOC_EXP;ESPACIAL_LOC_ODE;ESPACIAL_LOC_RR;ESPACIAL_LOC_POP;ESPACIAL_CLU_RISCO;ESPACIAL_DATA_REF
520640;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;1,17;1,71;1,71;1,17;Alto risco;2019
352130;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;1,09;0,92;0,92;1,09;Alto risco;2019
350460;5;1E-17;2630;2027,58;1,3;1,37;2027,58;3;1,18;2,53;2,53;1,18;Alto risco;2019
510120;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,067;0;0;0,067;Alto risco;2019
351130;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;0,65;3,1;3,1;0,65;Alto risco;2019
351200;5;1E-17;2630;2027,58;1,3;1,37;2027,58;4;1,26;3,18;3,19;1,26;Alto risco;2019
312070;5;1E-17;2630;2027,58;1,3;1,37;2027,58;3;0,24;12,64;12,64;0,24;Alto risco;2019
355520;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,14;0;0;0,14;Alto risco;2019
355190;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;1,17;0,86;0,86;1,17;Alto risco;2019
520800;5;1E-17;2630;2027,58;1,3;1,37;2027,58;9;7,76;1,16;1,16;7,76;Alto risco;2019
352410;5;1E-17;2630;2027,58;1,3;1,37;2027,58;7;2,81;2,49;2,49;2,81;Alto risco;2019
352420;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;0,46;4,32;4,32;0,46;Alto risco;2019
314800;5;1E-17;2630;2027,58;1,3;1,37;2027,58;28;10,44;2,68;2,69;10,44;Alto risco;2019
354360;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,25;4,03;4,03;0,25;Alto risco;2019
352725;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,17;0;0;0,17;Alto risco;2019
500325;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;1,4;1,42;1,42;1,4;Alto risco;2019
316680;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,77;0;0;0,77;Alto risco;2019
521940;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,59;1,7;1,7;0,59;Alto risco;2019
354805;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,58;0;0;0,58;Alto risco;2019
355560;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,7;0;0;0,7;Alto risco;2019
522160;5;1E-17;2630;2027,58;1,3;1,37;2027,58;5;2,72;1,84;1,84;2,72;Alto risco;2019
510030;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;1,25;0;0;1,25;Alto risco;2019
351770;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;1,35;1,48;1,48;1,35;Alto risco;2019
350930;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;0,75;2,68;2,68;0,75;Alto risco;2019
310400;5;1E-17;2630;2027,58;1,3;1,37;2027,58;8;7,26;1,1;1,1;7,26;Alto risco;2019
315340;5;1E-17;2630;2027,58;1,3;1,37;2027,58;5;1,38;3,61;3,61;1,38;Alto risco;2019
353280;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,47;0;0;0,47;Alto risco;2019
521970;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,62;1,62;1,62;0,62;Alto risco;2019
353960;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,35;0;0;0,35;Alto risco;2019
500627;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,38;0;0;0,38;Alto risco;2019
355260;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,87;0;0;0,87;Alto risco;2019
510060;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,7;0;0;0,7;Alto risco;2019
352570;5;1E-17;2630;2027,58;1,3;1,37;2027,58;3;2,54;1,18;1,18;2,54;Alto risco;2019
352540;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,2;0;0;0,2;Alto risco;2019
355715;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,18;0;0;0,18;Alto risco;2019
352300;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,34;0;0;0,34;Alto risco;2019
354080;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;1,2;1,67;1,67;1,2;Alto risco;2019
350810;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;1,18;1,69;1,69;1,18;Alto risco;2019
353700;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;1,12;1,79;1,79;1,12;Alto risco;2019
355440;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,62;0;0;0,62;Alto risco;2019
353150;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;1,32;0,76;0,76;1,32;Alto risco;2019
353325;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,39;0;0;0,39;Alto risco;2019
520017;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,38;0;0;0,38;Alto risco;2019
520400;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,51;1,95;1,95;0,51;Alto risco;2019
351495;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,18;0;0;0,18;Alto risco;2019
351940;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,85;0;0;0,85;Alto risco;2019
351120;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,54;1,85;1,85;0,54;Alto risco;2019
354940;5;1E-17;2630;2027,58;1,3;1,37;2027,58;5;3,44;1,45;1,45;3,44;Alto risco;2019
313750;5;1E-17;2630;2027,58;1,3;1,37;2027,58;9;1,28;7,03;7,03;1,28;Alto risco;2019
314437;5;1E-17;2630;2027,58;1,3;1,37;2027,58;3;0,22;13,59;13,59;0,22;Alto risco;2019
353190;5;1E-17;2630;2027,58;1,3;1,37;2027,58;3;2,14;1,4;1,4;2,14;Alto risco;2019
353570;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,45;2,22;2,22;0,45;Alto risco;2019
355535;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,41;0;0;0,41;Alto risco;2019
354310;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,31;3,24;3,24;0,31;Alto risco;2019
352950;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,39;0;0;0,39;Alto risco;2019
355680;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;1,28;0,78;0,78;1,28;Alto risco;2019
350610;5;1E-17;2630;2027,58;1,3;1,37;2027,58;10;5,22;1,91;1,91;5,22;Alto risco;2019
350775;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,2;0;0;0,2;Alto risco;2019
522157;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,2;0;0;0,2;Alto risco;2019
313630;5;1E-17;2630;2027,58;1,3;1,37;2027,58;4;3,19;1,26;1,26;3,19;Alto risco;2019
521487;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,2;0;0;0,2;Alto risco;2019
510390;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,34;2,97;2,97;0,34;Alto risco;2019
520470;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,84;1,19;1,19;0,84;Alto risco;2019
353510;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,91;1,1;1,1;0,91;Alto risco;2019
520495;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,15;0;0;0,15;Alto risco;2019
351320;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,6;0;0;0,6;Alto risco;2019
353430;5;1E-17;2630;2027,58;1,3;1,37;2027,58;5;2,95;1,7;1,7;2,95;Alto risco;2019
350210;5;1E-17;2630;2027,58;1,3;1,37;2027,58;4;3,95;1,01;1,01;3,95;Alto risco;2019
351110;5;1E-17;2630;2027,58;1,3;1,37;2027,58;5;8,31;0,6;0,6;8,31;Alto risco;2019
351492;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,26;3,84;3,84;0,26;Alto risco;2019
500830;5;1E-17;2630;2027,58;1,3;1,37;2027,58;11;7,85;1,4;1,4;7,85;Alto risco;2019
355600;5;1E-17;2630;2027,58;1,3;1,37;2027,58;3;0,98;3,07;3,07;0,98;Alto risco;2019
350020;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,25;0;0;0,25;Alto risco;2019
521460;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;3,06;0,65;0,65;3,06;Alto risco;2019
354950;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,58;0;0;0,58;Alto risco;2019
351100;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;1,4;0;0;1,4;Alto risco;2019
350280;5;1E-17;2630;2027,58;1,3;1,37;2027,58;21;13,39;1,57;1,57;13,39;Alto risco;2019
353900;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;0,81;2,47;2,47;0,81;Alto risco;2019
510310;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,39;0;0;0,39;Alto risco;2019
350510;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,5;2,01;2,01;0,5;Alto risco;2019
353210;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,32;0;0;0,32;Alto risco;2019
311430;5;1E-17;2630;2027,58;1,3;1,37;2027,58;9;2,13;4,23;4,23;2,13;Alto risco;2019
312247;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,26;0;0;0,26;Alto risco;2019
351780;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,59;0;0;0,59;Alto risco;2019
312950;5;1E-17;2630;2027,58;1,3;1,37;2027,58;6;1,75;3,44;3,44;1,75;Alto risco;2019
353810;5;1E-17;2630;2027,58;1,3;1,37;2027,58;4;1,19;3,36;3,36;1,19;Alto risco;2019
354490;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,81;0;0;0,81;Alto risco;2019
352150;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,56;0;0;0,56;Alto risco;2019
520055;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,41;2,46;2,46;0,41;Alto risco;2019
353360;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,5;1,99;1,99;0,5;Alto risco;2019
316810;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,34;2,93;2,93;0,34;Alto risco;2019
352885;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,22;0;0;0,22;Alto risco;2019
350370;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,66;1,52;1,52;0,66;Alto risco;2019
311640;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,33;0;0;0,33;Alto risco;2019
355365;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,19;0;0;0,19;Alto risco;2019
350650;5;1E-17;2630;2027,58;1,3;1,37;2027,58;7;8,34;0,84;0,84;8,34;Alto risco;2019
353950;5;1E-17;2630;2027,58;1,3;1,37;2027,58;4;2,58;1,55;1,55;2,58;Alto risco;2019
351620;5;1E-17;2630;2027,58;1,3;1,37;2027,58;26;23,16;1,12;1,12;23,16;Alto risco;2019
355690;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,6;0;0;0,6;Alto risco;2019
354270;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,48;0;0;0,48;Alto risco;2019
353010;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;2,28;0,44;0,44;2,28;Alto risco;2019
351820;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;2,24;0,89;0,89;2,24;Alto risco;2019
354480;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,44;2,25;2,25;0,44;Alto risco;2019
355310;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,43;2,32;2,32;0,43;Alto risco;2019
355320;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,39;0;0;0,39;Alto risco;2019
352650;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;1,29;0;0;1,29;Alto risco;2019
354560;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;1,05;0;0;1,05;Alto risco;2019
355630;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;1,95;0;0;1,95;Alto risco;2019
510040;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,83;1,21;1,21;0,83;Alto risco;2019
351250;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,41;0;0;0,41;Alto risco;2019
317075;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,47;0;0;0,47;Alto risco;2019
352190;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;1,09;0,91;0,91;1,09;Alto risco;2019
350620;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,2;0;0;0,2;Alto risco;2019
351710;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;0,32;6,27;6,28;0,32;Alto risco;2019
354440;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,21;0;0;0,21;Alto risco;2019
521483;5;1E-17;2630;2027,58;1,3;1,37;2027,58;3;0,87;3,46;3,46;0,87;Alto risco;2019
315550;5;1E-17;2630;2027,58;1,3;1,37;2027,58;3;0,83;3,6;3,6;0,83;Alto risco;2019
351560;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,4;0;0;0,4;Alto risco;2019
354020;5;1E-17;2630;2027,58;1,3;1,37;2027,58;4;3,34;1,2;1,2;3,34;Alto risco;2019
353730;5;1E-17;2630;2027,58;1,3;1,37;2027,58;4;4,32;0,93;0,93;4,32;Alto risco;2019
310855;5;1E-17;2630;2027,58;1,3;1,37;2027,58;3;1,06;2,83;2,83;1,06;Alto risco;2019
310380;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,21;0;0;0,21;Alto risco;2019
350640;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;0,57;3,5;3,5;0,57;Alto risco;2019
312970;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;0,94;2,13;2,13;0,94;Alto risco;2019
353320;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,25;0;0;0,25;Alto risco;2019
350440;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;1,02;0,98;0,98;1,02;Alto risco;2019
354460;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,39;2,59;2,59;0,39;Alto risco;2019
353130;5;1E-17;2630;2027,58;1,3;1,37;2027,58;7;3,49;2,01;2,01;3,49;Alto risco;2019
522000;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,85;0;0;0,85;Alto risco;2019
500025;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,37;0;0;0,37;Alto risco;2019
351010;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,2;0;0;0,2;Alto risco;2019
353630;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;0,98;2,05;2,05;0,98;Alto risco;2019
521280;5;1E-17;2630;2027,58;1,3;1,37;2027,58;3;0,65;4,59;4,59;0,65;Alto risco;2019
522220;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,43;0;0;0,43;Alto risco;2019
353350;5;1E-17;2630;2027,58;1,3;1,37;2027,58;4;2,81;1,42;1,42;2,81;Alto risco;2019
317047;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,22;0;0;0,22;Alto risco;2019
352430;5;1E-17;2630;2027,58;1,3;1,37;2027,58;7;5,24;1,34;1,34;5,24;Alto risco;2019
350590;5;1E-17;2630;2027,58;1,3;1,37;2027,58;3;4,22;0,71;0,71;4,22;Alto risco;2019
350560;5;1E-17;2630;2027,58;1,3;1,37;2027,58;4;2,07;1,93;1,94;2,07;Alto risco;2019
350770;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;0,39;5,16;5,16;0,39;Alto risco;2019
352370;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,42;0;0;0,42;Alto risco;2019
354160;5;1E-17;2630;2027,58;1,3;1,37;2027,58;3;2,68;1,12;1,12;2,68;Alto risco;2019
352510;5;1E-17;2630;2027,58;1,3;1,37;2027,58;4;2,91;1,38;1,38;2,91;Alto risco;2019
355170;5;1E-17;2630;2027,58;1,3;1,37;2027,58;4;8,33;0,48;0,48;8,33;Alto risco;2019
312120;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,5;0;0;0,5;Alto risco;2019
315300;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,27;3,73;3,73;0,27;Alto risco;2019
316170;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,55;0;0;0,55;Alto risco;2019
310820;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;0,38;5,26;5,26;0,38;Alto risco;2019
350780;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;1,66;1,21;1,21;1,66;Alto risco;2019
520082;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,28;0;0;0,28;Alto risco;2019
316890;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;0,46;4,31;4,31;0,46;Alto risco;2019
350110;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,3;0;0;0,3;Alto risco;2019
351650;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,2;0;0;0,2;Alto risco;2019
355370;5;1E-17;2630;2027,58;1,3;1,37;2027,58;3;3,81;0,79;0,79;3,81;Alto risco;2019
310930;5;1E-17;2630;2027,58;1,3;1,37;2027,58;4;1,59;2,51;2,51;1,59;Alto risco;2019
351190;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,57;1,75;1,76;0,57;Alto risco;2019
311240;5;1E-17;2630;2027,58;1,3;1,37;2027,58;3;0,49;6,15;6,15;0,49;Alto risco;2019
351720;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,81;0;0;0,81;Alto risco;2019
316210;5;1E-17;2630;2027,58;1,3;1,37;2027,58;4;2,35;1,7;1,7;2,35;Alto risco;2019
351460;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,65;1,53;1,53;0,65;Alto risco;2019
351860;5;1E-17;2630;2027,58;1,3;1,37;2027,58;3;2,61;1,15;1,15;2,61;Alto risco;2019
510625;5;1E-17;2630;2027,58;1,3;1,37;2027,58;5;1,44;3,46;3,46;1,44;Alto risco;2019
354340;5;1E-17;2630;2027,58;1,3;1,37;2027,58;45;46,8;0,96;0,96;46,8;Alto risco;2019
353770;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,41;0;0;0,41;Alto risco;2019
520750;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,23;0;0;0,23;Alto risco;2019
314120;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,26;3,83;3,83;0,26;Alto risco;2019
353160;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,3;0;0;0,3;Alto risco;2019
311510;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;1,23;0,81;0,81;1,23;Alto risco;2019
354930;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,16;0;0;0,16;Alto risco;2019
352710;5;1E-17;2630;2027,58;1,3;1,37;2027,58;10;5,26;1,9;1,9;5,26;Alto risco;2019
350740;5;1E-17;2630;2027,58;1,3;1,37;2027,58;3;1,12;2,68;2,68;1,12;Alto risco;2019
315445;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,55;0;0;0,55;Alto risco;2019
510810;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,29;0;0;0,29;Alto risco;2019
520552;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;0,22;9,01;9,01;0,22;Alto risco;2019
354840;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,31;0;0;0,31;Alto risco;2019
354650;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,36;0;0;0,36;Alto risco;2019
311150;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;1,06;1,89;1,89;1,06;Alto risco;2019
352770;5;1E-17;2630;2027,58;1,3;1,37;2027,58;3;0,4;7,48;7,48;0,4;Alto risco;2019
352270;5;1E-17;2630;2027,58;1,3;1,37;2027,58;7;3;2,34;2,34;3;Alto risco;2019
500020;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,96;0;0;0,96;Alto risco;2019
354090;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;1,42;0,7;0,7;1,42;Alto risco;2019
316510;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,47;0;0;0,47;Alto risco;2019
310450;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;1,17;0,85;0,85;1,17;Alto risco;2019
521405;5;1E-17;2630;2027,58;1,3;1,37;2027,58;5;0,35;14,29;14,3;0,35;Alto risco;2019
353310;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,16;0;0;0,16;Alto risco;2019
355510;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;1,26;0,79;0,79;1,26;Alto risco;2019
351400;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,57;0;0;0,57;Alto risco;2019
350100;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;1,12;0;0;1,12;Alto risco;2019
354510;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,37;2,72;2,72;0,37;Alto risco;2019
354010;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,25;0;0;0,25;Alto risco;2019
510420;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;1,1;1,82;1,82;1,1;Alto risco;2019
521410;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,27;0;0;0,27;Alto risco;2019
355150;5;1E-17;2630;2027,58;1,3;1,37;2027,58;4;2,89;1,38;1,38;2,89;Alto risco;2019
354710;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,2;4,97;4,97;0,2;Alto risco;2019
315970;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,24;0;0;0,24;Alto risco;2019
353640;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;0,5;3,97;3,98;0,5;Alto risco;2019
353490;5;1E-17;2630;2027,58;1,3;1,37;2027,58;7;1,18;5,93;5,93;1,18;Alto risco;2019
351700;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,84;0;0;0,84;Alto risco;2019
350880;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;1,2;0,83;0,83;1,2;Alto risco;2019
314130;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,27;3,75;3,75;0,27;Alto risco;2019
355590;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,082;0;0;0,082;Alto risco;2019
352600;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;1,52;0,66;0,66;1,52;Alto risco;2019
353205;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,32;3,14;3,14;0,32;Alto risco;2019
354380;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,7;0;0;0,7;Alto risco;2019
354180;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,22;0;0;0,22;Alto risco;2019
350335;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,12;8,03;8,03;0,12;Alto risco;2019
351440;5;1E-17;2630;2027,58;1,3;1,37;2027,58;9;3,36;2,68;2,68;3,36;Alto risco;2019
351600;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;1,14;0;0;1,14;Alto risco;2019
521960;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,23;0;0;0,23;Alto risco;2019
315290;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,62;1,63;1,63;0,62;Alto risco;2019
352930;5;1E-17;2630;2027,58;1,3;1,37;2027,58;12;5,73;2,1;2,1;5,73;Alto risco;2019
520357;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,3;3,36;3,36;0,3;Alto risco;2019
352160;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,71;0;0;0,71;Alto risco;2019
500230;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,76;0;0;0,76;Alto risco;2019
351310;5;1E-17;2630;2027,58;1,3;1,37;2027,58;4;2,35;1,7;1,7;2,35;Alto risco;2019
353540;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;1,02;0,98;0,98;1,02;Alto risco;2019
316430;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,5;2,01;2,01;0,5;Alto risco;2019
351885;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,51;1,97;1,97;0,51;Alto risco;2019
355270;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;1,14;0,88;0,88;1,14;Alto risco;2019
520465;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,25;0;0;0,25;Alto risco;2019
350010;5;1E-17;2630;2027,58;1,3;1,37;2027,58;5;2,44;2,05;2,05;2,44;Alto risco;2019
351960;5;1E-17;2630;2027,58;1,3;1,37;2027,58;4;4,05;0,99;0,99;4,05;Alto risco;2019
311560;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,084;0;0;0,084;Alto risco;2019
316470;5;1E-17;2630;2027,58;1,3;1,37;2027,58;5;4,76;1,05;1,05;4,76;Alto risco;2019
352740;5;1E-17;2630;2027,58;1,3;1,37;2027,58;3;1,6;1,88;1,88;1,6;Alto risco;2019
355140;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;1,31;0;0;1,31;Alto risco;2019
353600;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,79;0;0;0,79;Alto risco;2019
353480;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,57;0;0;0,57;Alto risco;2019
317060;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,16;0;0;0,16;Alto risco;2019
313375;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;1,1;0,91;0,91;1,1;Alto risco;2019
316660;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,058;0;0;0,058;Alto risco;2019
351810;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;0,43;4,62;4,62;0,43;Alto risco;2019
351730;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,38;0;0;0,38;Alto risco;2019
510460;5;1E-17;2630;2027,58;1,3;1,37;2027,58;1;0,93;1,07;1,07;0,93;Alto risco;2019
520810;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,3;0;0;0,3;Alto risco;2019
352080;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,27;0;0;0,27;Alto risco;2019
316820;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,14;0;0;0,14;Alto risco;2019
510628;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,34;0;0;0,34;Alto risco;2019
354790;5;1E-17;2630;2027,58;1,3;1,37;2027,58;2;0,49;4,09;4,09;0,49;Alto risco;2019
354370;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,71;0;0;0,71;Alto risco;2019
350470;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,7;0;0;0,7;Alto risco;2019
353460;5;1E-17;2630;2027,58;1,3;1,37;2027,58;7;2,38;2,94;2,94;2,38;Alto risco;2019
354250;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,84;0;0;0,84;Alto risco;2019
510617;5;1E-17;2630;2027,58;1,3;1,37;2027,58;0;0,22;0;0;0,22;Alto risco;2019
